model,fold,C,gamma,features,fit_files,hold_files,fit_seconds,accuracy,macro_f1,balanced_accuracy,normal_recall,n_files,representation,stage
rbf_file_class_balanced,0,4,0.125,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00164729205425829,0.645833333333333,0.587546193643755,0.706110013175231,1,48,one_second,development93
rbf_file_class_balanced,1,4,0.125,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00220262503717095,0.644444444444444,0.579623971797885,0.727272727272727,1,45,one_second,development93
rbf_file_class_balanced,0,4,0.5,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00169120798818767,0.875,0.814512195121951,0.92481884057971,1,48,one_second,development93
rbf_file_class_balanced,1,4,0.5,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00222970894537866,0.8,0.750096899224806,0.829545454545455,1,45,one_second,development93
rbf_file_class_balanced,0,4,2,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00186916708480567,0.875,0.860714285714286,0.912961133069829,1,48,one_second,development93
rbf_file_class_balanced,1,4,2,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00246866699308157,0.822222222222222,0.842857142857143,0.852272727272727,1,45,one_second,development93
rbf_file_class_balanced,0,16,0.03125,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00154387496877462,0.5,0.433583959899749,0.564558629776021,1,48,one_second,development93
rbf_file_class_balanced,1,16,0.03125,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00215579208452255,0.644444444444444,0.561474358974359,0.715909090909091,1,45,one_second,development93
rbf_file_class_balanced,0,16,0.125,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00159929192159325,0.666666666666667,0.608429467501857,0.728837285902503,1,48,one_second,development93
rbf_file_class_balanced,1,16,0.125,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00218720803968608,0.666666666666667,0.617700894874808,0.75,1,45,one_second,development93
rbf_file_class_balanced,0,16,0.5,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00173999997787178,0.875,0.823907799517556,0.92481884057971,1,48,one_second,development93
rbf_file_class_balanced,1,16,0.5,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00231179199181497,0.8,0.750096899224806,0.829545454545455,1,45,one_second,development93
rbf_file_class_balanced,0,16,2,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00203983404207975,0.875,0.860714285714286,0.912961133069829,1,48,one_second,development93
rbf_file_class_balanced,1,16,2,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00257816701196134,0.822222222222222,0.842857142857143,0.852272727272727,1,45,one_second,development93
rbf_file_class_balanced,0,64,0.03125,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00149641698226333,0.666666666666667,0.619757085020243,0.740694993412385,1,48,one_second,development93
rbf_file_class_balanced,1,64,0.03125,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00209908303804696,0.666666666666667,0.598350577297946,0.738636363636364,1,45,one_second,development93
rbf_file_class_balanced,0,64,0.125,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.0015289590228349,0.770833333333333,0.738606130711394,0.858613306982872,1,48,one_second,development93
rbf_file_class_balanced,1,64,0.125,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00203841691836715,0.755555555555556,0.799606775559589,0.818181818181818,1,45,one_second,development93
rbf_file_class_balanced,0,64,0.5,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00169229204766452,0.875,0.865940766550523,0.92481884057971,1,48,one_second,development93
rbf_file_class_balanced,1,64,0.5,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00216083391569555,0.822222222222222,0.841483253588517,0.840909090909091,1,45,one_second,development93
rbf_file_class_balanced,0,64,2,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00215291592758149,0.875,0.905454042081949,0.912961133069829,1,48,one_second,development93
rbf_file_class_balanced,1,64,2,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00300070899538696,0.888888888888889,0.891908212560387,0.886363636363636,1,45,one_second,development93
rbf_file_class_balanced,0,256,0.03125,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00140475004445761,0.729166666666667,0.694194194194194,0.826910408432148,1,48,one_second,development93
rbf_file_class_balanced,1,256,0.03125,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00198900001123548,0.688888888888889,0.74983049410967,0.772727272727273,1,45,one_second,development93
rbf_file_class_balanced,0,256,0.125,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00135308306198567,0.854166666666667,0.84805900621118,0.913949275362319,1,48,one_second,development93
rbf_file_class_balanced,1,256,0.125,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.0015864169690758,0.866666666666667,0.880706287683032,0.886363636363636,1,45,one_second,development93
rbf_file_class_balanced,0,256,0.5,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00150766596198082,0.895833333333333,0.926408746846089,0.945652173913043,1,48,one_second,development93
rbf_file_class_balanced,1,256,0.5,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00184666702989489,0.888888888888889,0.891908212560387,0.886363636363636,1,45,one_second,development93
rbf_file_class_balanced,0,256,2,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00229820900131017,0.791666666666667,0.814035336356765,0.810194334650856,1,48,one_second,development93
rbf_file_class_balanced,1,256,2,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00282883399631828,0.866666666666667,0.868846474760117,0.863636363636364,1,45,one_second,development93
rbf_file_class_balanced,0,1024,0.03125,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00137075001839548,0.770833333333333,0.780687830687831,0.870471014492754,1,48,one_second,development93
rbf_file_class_balanced,1,1024,0.03125,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00165774999186397,0.844444444444444,0.871526847136603,0.886363636363636,1,45,one_second,development93
rbf_file_class_balanced,0,1024,0.125,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00122608290985227,0.875,0.910714285714286,0.92481884057971,1,48,one_second,development93
rbf_file_class_balanced,1,1024,0.125,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00145137496292591,0.866666666666667,0.880706287683032,0.886363636363636,1,45,one_second,development93
rbf_file_class_balanced,0,1024,0.5,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00148691702634096,0.9375,0.951433857539315,0.947463768115942,1,48,one_second,development93
rbf_file_class_balanced,1,1024,0.5,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00175479205790907,0.888888888888889,0.891908212560387,0.886363636363636,1,45,one_second,development93
rbf_file_class_balanced,0,1024,2,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00233429204672575,0.791666666666667,0.744839743589744,0.696063899868248,0.5,48,one_second,development93
rbf_file_class_balanced,1,1024,2,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00304966606199741,0.844444444444444,0.851289428815004,0.840909090909091,1,45,one_second,development93
linear_file_class_balanced,0,1,0,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.0014187078922987,0.5,0.421922773686134,0.554594861660079,1,48,one_second,development93
linear_file_class_balanced,1,1,0,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00190837495028973,0.533333333333333,0.347039969834087,0.545454545454545,1,45,one_second,development93
linear_file_class_balanced,0,4,0,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00135325000155717,0.541666666666667,0.466120835686053,0.596261528326746,1,48,one_second,development93
linear_file_class_balanced,1,4,0,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00184075010474771,0.6,0.487745098039216,0.613636363636364,1,45,one_second,development93
linear_file_class_balanced,0,16,0,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.0013767919735983,0.645833333333333,0.59983660130719,0.724143610013175,1,48,one_second,development93
linear_file_class_balanced,1,16,0,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00182191596832126,0.666666666666667,0.616045548654244,0.693181818181818,1,45,one_second,development93
linear_file_class_balanced,0,64,0,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00143254199065268,0.625,0.621162280701754,0.713274044795784,1,48,one_second,development93
linear_file_class_balanced,1,64,0,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00180995906703174,0.777777777777778,0.797105672105672,0.806818181818182,1,45,one_second,development93
linear_file_class_balanced,0,256,0,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00151495798490942,0.625,0.699619842031446,0.725131752305665,1,48,one_second,development93
linear_file_class_balanced,1,256,0,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00204454199410975,0.777777777777778,0.817391304347826,0.818181818181818,1,45,one_second,development93
linear_file_class_balanced,0,1024,0,env_entropy|env_spread_order|env_centroid_order|skewness|peak_to_peak|crest_factor|env_low_order_ratio|env_harmonic_ratio,45,48,0.00211054203100502,0.645833333333333,0.714320625610948,0.736001317523057,1,48,one_second,development93
linear_file_class_balanced,1,1024,0,env_centroid_order|skewness|env_spread_order|env_entropy|peak_to_peak|env_harmonic_ratio|env_peak_order|kurtosis_pearson,48,45,0.00323608296457678,0.777777777777778,0.817391304347826,0.818181818181818,1,45,one_second,development93
